patient_id,abha_id,age,gender,systolic_bp,diastolic_bp,heart_rate,bmi,glucose,hba1c,cholesterol,creatinine,diabetes,heart_disease,hypertension,kidney_disease
SYN-PAT-81e00fa0,91-1661-9672-7879,52,male,142.73,84.14,70,22.62,98.75,4.21,218.31,1.36,0,0,1,1
SYN-PAT-291640ec,91-7312-9168-1865,68,male,127.05,76.95,51,20.23,125.9,5.4,192.71,1.59,0,0,0,1
SYN-PAT-672cb3e3,91-3966-8755-1553,55,male,143.22,75.61,95,28.35,116.7,4.46,233.79,1.05,0,0,1,0
SYN-PAT-d95c137e,91-8828-8885-3456,72,male,129.35,80.72,75,27.35,157.82,6.81,164.67,1.53,1,0,0,1
SYN-PAT-fa27e99a,91-9330-3520-5637,61,female,120.94,70.47,42,28.22,126.55,4.84,223.04,1.27,1,0,0,0
SYN-PAT-cf0020a4,91-7043-7098-8448,80,male,132.32,86.99,68,19.81,130.41,6.23,215.9,1.86,1,0,0,1
SYN-PAT-f93d52f7,91-1067-9934-8225,67,female,134.23,74.07,83,20.44,114.65,4.95,201.7,1.13,0,0,0,0
SYN-PAT-f79fc10e,91-8422-6435-5800,57,female,120.36,59.75,54,25.09,135.78,5.69,175.38,1.17,1,0,0,0
SYN-PAT-f7394776,91-3035-3497-7440,55,female,132.33,71.47,82,23.68,150.65,6.19,216.49,1.09,1,0,0,0
SYN-PAT-0c35e9c7,91-2299-9902-5167,56,female,131.04,76.79,69,22.08,112.52,4.88,223.72,1.55,0,0,0,0
SYN-PAT-3767d190,91-2553-9857-3469,68,male,136.69,70.92,62,29.6,129.89,5.79,206.22,1.15,1,0,0,0
SYN-PAT-d8862750,91-8940-4601-2453,72,male,131.99,81.79,72,19.73,98.92,4.07,194.41,1.5,0,0,0,0
SYN-PAT-35b75f10,91-7796-4518-3768,32,female,109.79,67.92,58,25.22,118.44,5.18,180.97,0.91,0,0,0,0
SYN-PAT-94b6e336,91-4349-1129-4716,38,male,132.85,76.93,53,27.84,121.93,5.94,177.95,0.97,0,0,0,0
SYN-PAT-d87bb1fe,91-9212-6043-6116,39,male,132.21,80.5,72,20.19,145.81,5.87,203.56,1.1,1,0,0,0
SYN-PAT-9567427c,91-4442-2754-8020,35,male,110.51,73.99,79,20.93,112.38,5.04,196.04,0.99,0,0,0,0
SYN-PAT-9dad2636,91-9268-3309-8908,86,female,134.18,74.0,64,17.97,131.81,4.6,214.93,1.79,1,0,0,1
SYN-PAT-dbfe70e0,91-7598-7479-5763,35,male,116.78,64.44,61,28.85,124.37,5.06,215.92,0.88,0,0,0,0
SYN-PAT-4136b431,91-4374-8640-7934,82,female,123.91,63.26,64,22.62,122.35,4.56,203.78,1.55,0,0,0,0
SYN-PAT-49da1981,91-5159-3300-7250,49,male,149.35,83.58,80,26.39,139.29,5.94,196.25,1.06,0,0,1,0
SYN-PAT-ab8bd165,91-2332-7300-2274,72,male,122.86,80.22,66,19.54,120.16,6.22,198.57,1.12,0,0,0,0
SYN-PAT-82bcea49,91-8851-6930-9943,56,female,129.17,79.49,73,16.6,104.97,5.07,196.12,1.44,0,0,0,0
SYN-PAT-bb3e86e1,91-1258-7868-7817,56,female,126.55,70.74,82,25.72,160.31,6.82,224.67,1.15,1,0,0,0
SYN-PAT-778cc944,91-2624-2806-9545,58,male,140.51,84.89,75,24.19,125.94,5.15,200.28,1.2,0,0,1,1
SYN-PAT-dd05cf96,91-8693-1847-5061,78,male,143.3,81.16,67,26.17,136.77,5.28,224.78,1.35,1,0,1,0
SYN-PAT-4a8bc8e7,91-1278-2405-9979,81,female,133.82,80.24,68,22.85,143.64,5.97,213.39,1.47,1,0,0,1
SYN-PAT-3e239af0,91-5047-1009-7463,43,female,126.41,70.6,53,31.34,148.76,6.31,185.85,1.11,1,0,0,0
SYN-PAT-8785db05,91-7987-5781-3686,47,male,118.31,67.8,65,29.49,134.95,5.1,207.33,0.91,1,0,0,0
SYN-PAT-4f578dc4,91-3457-4450-9418,73,female,157.86,88.37,57,27.98,108.47,4.66,251.22,1.35,0,0,1,1
SYN-PAT-288dba6b,91-4135-3277-9202,30,male,126.13,71.29,70,32.0,117.97,4.94,191.6,0.9,0,0,0,0
SYN-PAT-9b962197,91-2894-6351-3040,58,male,132.6,81.94,67,29.89,118.27,4.75,163.81,1.23,0,0,0,0
SYN-PAT-978ed5d3,91-2004-6967-7428,66,male,118.69,73.55,60,25.84,162.08,6.09,184.1,1.53,1,0,0,1
SYN-PAT-eddbb36a,91-8487-9600-1796,46,female,108.28,67.29,48,21.32,117.04,5.59,194.69,0.93,0,0,0,0
SYN-PAT-fbe63b6b,91-4808-5738-7495,50,female,137.74,66.95,94,23.09,110.8,4.99,187.27,0.76,0,0,0,0
SYN-PAT-31e6c980,91-4932-7912-7140,40,male,119.8,65.45,65,28.67,131.68,4.87,211.15,0.96,1,0,0,0
SYN-PAT-3db57862,91-2909-8230-2428,67,male,155.42,94.54,76,25.12,138.09,6.3,212.17,1.73,1,0,1,1
SYN-PAT-a62aeb4b,91-4420-1001-1891,63,male,131.08,75.5,76,25.77,129.51,5.45,225.08,1.06,1,0,0,0
SYN-PAT-488f1d3b,91-7589-9833-5037,33,male,113.26,70.37,78,24.13,131.42,4.71,172.97,0.88,1,0,0,0
SYN-PAT-79d5c684,91-4142-1268-4917,58,female,158.13,92.38,65,22.75,139.55,5.41,223.51,1.53,1,0,1,1
SYN-PAT-f05f9d57,91-9932-4566-9704,71,male,143.67,85.34,82,20.75,129.62,5.39,221.56,1.66,1,0,1,1
SYN-PAT-b7ac1c0f,91-6489-7085-5185,67,female,128.2,76.58,60,31.62,114.14,5.37,219.81,0.96,0,0,0,0
SYN-PAT-3d284ee5,91-5627-4471-1468,54,female,138.37,81.7,75,33.58,165.19,6.05,206.85,1.16,1,0,0,0
SYN-PAT-4e62af79,91-2691-9519-2588,34,female,111.31,65.65,61,26.4,119.46,5.38,204.14,0.77,0,0,0,0
SYN-PAT-70c1b3e1,91-7997-5132-3453,90,female,141.63,79.78,56,32.15,139.46,6.26,212.98,1.31,1,0,1,1
SYN-PAT-5a8a04bb,91-6443-5380-3545,77,male,143.79,85.15,80,25.04,133.13,5.27,237.96,1.54,1,0,1,1
SYN-PAT-25aafd30,91-7754-4743-2771,52,male,121.67,73.17,79,24.43,111.81,4.99,187.01,1.53,0,0,0,0
SYN-PAT-abb0d5fa,91-9581-9162-7549,57,male,131.97,86.89,60,23.91,126.47,4.61,213.38,1.26,1,0,0,1
SYN-PAT-80f73ce7,91-2358-1537-4868,46,male,134.98,84.84,75,28.4,129.22,6.07,190.23,1.13,1,0,0,0
SYN-PAT-f0e1e0d9,91-8734-8506-2456,53,female,149.36,89.1,58,37.52,165.66,6.54,205.06,1.08,1,0,1,0
SYN-PAT-91b39dfe,91-3839-1467-4388,40,female,136.9,87.25,74,33.61,130.21,6.1,150.45,1.09,1,0,0,0
SYN-PAT-68c06e17,91-2055-7026-5369,68,female,113.63,62.59,67,35.16,151.04,5.8,239.11,1.47,1,0,0,1
SYN-PAT-c69e6fff,91-3631-1263-8684,44,male,114.26,68.31,63,16.65,120.08,4.87,185.43,0.73,0,0,0,0
SYN-PAT-be5aa9bd,91-9471-6784-2698,61,female,142.73,84.71,75,27.65,136.08,5.69,194.14,1.18,1,0,0,0
SYN-PAT-09636e48,91-5291-1447-2821,47,female,135.75,81.61,57,28.74,141.27,6.26,209.86,0.97,1,0,0,0
SYN-PAT-20151fb9,91-9090-3169-4651,66,male,139.77,80.6,52,32.12,150.82,6.91,230.83,1.26,1,0,1,1
SYN-PAT-000f4211,91-1096-2963-6401,38,female,126.05,69.99,69,29.03,134.33,5.5,211.72,1.01,1,0,0,0
SYN-PAT-29114ba3,91-6784-5643-5321,46,male,122.64,73.25,62,24.79,143.52,6.1,201.35,1.06,1,0,0,0
SYN-PAT-17fb1120,91-1923-1618-5400,49,male,109.09,69.77,87,23.72,135.57,5.37,235.04,0.96,1,0,0,0
SYN-PAT-277d402f,91-3743-6642-2026,51,male,141.25,79.5,74,34.74,158.07,6.1,207.37,1.32,1,0,1,0
SYN-PAT-b0dbdd4a,91-3614-7870-2544,73,male,146.17,90.08,67,23.18,134.87,6.19,212.79,1.2,1,0,1,0
SYN-PAT-91c8e1cd,91-2375-9130-6401,48,male,133.01,83.88,62,36.06,122.04,5.51,184.05,0.99,0,0,0,0
SYN-PAT-26ef5456,91-3254-9705-7103,48,male,120.38,82.47,93,26.88,126.41,6.16,232.58,1.03,1,0,0,0
SYN-PAT-0e94088c,91-1473-5983-1938,46,male,121.93,74.73,57,32.94,136.69,5.49,205.53,1.42,1,0,0,0
SYN-PAT-6cebe8f1,91-1589-2782-5568,50,female,128.76,78.17,60,23.42,125.91,5.3,203.25,1.08,0,0,0,1
SYN-PAT-520579b3,91-2130-2403-6630,74,female,142.14,90.8,65,16.45,128.04,6.09,204.03,1.31,1,0,1,1
SYN-PAT-eee589da,91-5194-1744-6546,34,female,132.67,88.22,78,27.81,134.11,5.62,221.2,0.82,1,0,0,0
SYN-PAT-3d6320a3,91-4110-9326-9801,54,female,127.78,79.98,70,25.07,149.04,5.65,190.99,1.37,1,0,0,1
SYN-PAT-cb7ee817,91-1196-2874-6830,58,female,137.46,74.4,67,32.25,130.57,4.78,215.85,1.34,1,0,0,0
SYN-PAT-e90c8129,91-4157-3105-6176,55,female,120.78,76.73,87,20.9,121.17,4.81,209.54,0.99,0,0,0,0
SYN-PAT-7cd5c2ff,91-2491-3096-8944,55,male,112.34,67.68,71,21.74,140.55,6.71,197.92,1.12,1,0,0,0
SYN-PAT-e2b92600,91-1131-4679-7353,69,male,116.95,66.77,71,21.31,138.47,6.01,208.53,0.96,1,0,0,0
SYN-PAT-340863a4,91-6278-1959-9469,57,female,133.23,69.4,72,28.49,121.37,5.8,186.51,1.35,1,0,0,0
SYN-PAT-ced37bdc,91-8823-9680-9608,47,male,121.52,72.18,86,25.05,145.52,6.19,174.52,1.22,1,0,0,0
SYN-PAT-326dc938,91-1682-1123-1753,55,female,118.26,75.21,91,33.38,140.02,5.48,232.92,1.06,1,0,0,0
SYN-PAT-e77939c7,91-8756-3933-3509,60,male,131.83,82.67,72,24.34,156.94,6.01,221.05,1.01,1,0,0,0
SYN-PAT-290ee95d,91-4367-1943-5156,55,female,137.64,76.02,71,31.24,136.62,6.34,199.81,0.88,1,0,0,0
SYN-PAT-a9ffec85,91-5907-5968-9541,71,male,130.79,82.1,60,21.38,117.18,4.85,198.82,1.16,0,0,1,0
SYN-PAT-fbee02dc,91-6596-5769-3020,18,female,130.43,83.46,71,31.85,125.01,4.56,192.91,0.72,1,0,0,1
SYN-PAT-8c0a3de3,91-1953-7934-6917,45,male,136.75,85.52,82,27.16,156.54,6.69,187.38,1.02,1,0,0,0
SYN-PAT-32feb7dd,91-3884-4579-8195,53,male,116.17,65.84,70,18.41,111.86,4.75,193.74,0.89,0,0,0,0
SYN-PAT-b17ac597,91-7830-5197-1088,62,male,109.39,72.4,65,32.22,128.16,5.05,212.63,1.13,1,0,0,0
SYN-PAT-55033d53,91-9018-1470-4465,52,female,144.1,80.28,73,29.61,128.61,5.56,214.07,0.92,1,0,1,0
SYN-PAT-18a682de,91-9695-5141-8936,59,male,124.81,77.97,81,22.71,122.27,5.0,183.27,1.35,0,0,0,0
SYN-PAT-5f0661c7,91-7914-8513-9269,54,male,113.71,68.97,51,16.15,84.35,4.77,200.23,0.75,0,0,0,0
SYN-PAT-e409ced7,91-5815-6500-6402,30,male,128.06,75.54,68,22.7,117.48,4.51,202.55,0.96,0,0,0,0
SYN-PAT-2062d254,91-1221-4951-9722,57,male,119.53,62.17,73,23.08,121.51,4.96,188.97,1.15,0,0,0,0
SYN-PAT-eb794d87,91-5881-2478-5197,75,female,149.05,87.36,79,19.71,104.13,4.62,233.36,1.31,0,0,1,1
SYN-PAT-d1927932,91-5755-3615-6356,61,male,125.52,75.76,73,15.36,112.59,4.68,176.76,1.1,0,0,0,0
SYN-PAT-efe14dd5,91-3845-3938-7319,43,male,117.7,65.53,72,20.51,108.25,4.51,193.94,1.03,0,0,0,0
SYN-PAT-a8bbd394,91-3357-4238-8989,52,female,114.86,65.4,70,24.58,106.6,5.08,192.19,0.75,0,0,0,0
SYN-PAT-b35fbea7,91-5866-6085-1537,62,male,136.4,75.97,68,25.51,127.55,5.7,225.28,1.12,1,0,0,0
SYN-PAT-ff94c552,91-6883-6785-6093,54,female,131.86,78.0,82,23.0,158.08,5.65,234.64,1.21,1,0,0,0
SYN-PAT-5224ab46,91-5984-8348-8556,58,male,126.26,82.19,60,23.35,117.06,5.19,204.73,1.34,0,0,0,0
SYN-PAT-9c8c58de,91-7375-5695-1919,59,male,129.51,80.01,74,21.55,124.47,5.49,197.38,1.28,0,0,0,0
SYN-PAT-26565a3a,91-5903-1055-7758,72,female,132.91,77.85,77,20.14,121.59,5.31,209.2,1.36,0,0,0,0
SYN-PAT-efcd1226,91-4676-6076-7369,51,female,128.84,72.56,58,31.26,158.9,6.83,217.4,1.55,1,0,0,1
SYN-PAT-b277643b,91-3052-7454-7305,85,female,127.52,74.95,64,28.5,133.7,5.58,196.19,1.33,1,0,0,1
SYN-PAT-818bb41f,91-9154-6648-4320,85,female,125.79,66.69,71,25.1,127.17,5.43,192.05,1.41,1,0,0,1
SYN-PAT-942e5135,91-5051-4651-8901,46,female,120.88,62.17,69,30.27,117.0,5.64,195.53,1.17,0,0,0,0
SYN-PAT-7dec042d,91-1452-4262-8745,45,male,130.22,86.33,86,34.81,144.51,5.62,225.3,1.45,1,0,0,1
SYN-PAT-18a72597,91-9111-2767-6164,59,female,144.8,80.06,80,28.37,121.12,5.65,189.18,1.38,0,0,1,0
SYN-PAT-82578e4e,91-9709-9933-7120,44,male,108.7,66.2,65,30.35,149.15,6.87,274.17,0.8,1,0,0,0
SYN-PAT-acaaeb58,91-3695-3052-1631,53,male,138.96,86.81,69,30.62,153.98,5.5,190.92,1.37,1,0,0,1
SYN-PAT-e3ca200e,91-3843-4450-4518,60,female,148.99,98.31,67,18.4,94.1,3.86,214.45,1.34,0,0,1,1
